EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
113330.400,116644.200,120707.600,218794.900,57709.670,127456.900,117578.700,423201.500,0.000
112821.600,116121.400,120167.300,217592.600,57451.240,126883.500,117051.800,421301.700,0.000
112305.100,115586.400,119611.800,216333.700,57186.870,126298.600,116507.200,419360.300,0.000
111779.800,115041.600,119046.300,214999.000,56923.860,125702.300,115954.500,417365.600,0.000
111245.700,114490.400,118474.800,213641.400,56662.330,125096.800,115398.400,415333.800,0.000
110710.300,113939.200,117904.000,212359.100,56400.670,124490.800,114843.700,413305.600,0.000
110195.000,113410.100,117356.200,211153.100,56148.620,123910.700,114312.700,411349.600,0.000
109709.200,112909.700,116836.900,210018.900,55908.170,123365.100,113808.400,409486.900,0.000
109220.500,112407.100,116315.100,208850.100,55666.480,122815.500,113301.900,407620.200,0.000
108686.400,111859.300,115746.100,207561.900,55402.100,122214.400,112749.000,405628.100,0.000
108121.200,111276.800,115143.400,206246.000,55121.320,121576.700,112162.300,403543.700,0.000
107591.700,110728.700,114576.900,205019.000,54857.850,120976.000,111610.000,401549.300,0.000
107124.400,110246.600,114074.000,203948.600,54620.240,120446.200,111116.200,399738.900,0.000
106662.000,109774.300,113578.800,202868.300,54384.560,119927.400,110632.700,397961.500,0.000
106137.900,109236.400,113017.700,201600.500,54121.960,119338.500,110090.200,396005.500,0.000
105562.600,108642.600,112400.900,200226.700,53836.570,118689.500,109495.300,393895.900,0.000
105014.800,108081.400,111815.800,198925.100,53563.460,118076.200,108932.300,391882.200,0.000
104544.300,107601.900,111314.200,197820.400,53324.580,117555.000,108447.700,390104.700,0.000
104097.400,107143.000,110839.600,196737.700,53100.520,117060.200,107988.700,388386.800,0.000
103586.600,106614.300,110295.200,195451.100,52848.190,116487.100,107459.900,386464.500,0.000
103020.400,106029.500,109688.800,194037.700,52570.330,115843.800,106866.900,384353.600,0.000
102493.000,105485.400,109123.100,192713.700,52312.080,115240.800,106311.500,382338.600,0.000
102050.800,105027.400,108646.200,191618.600,52089.200,114734.900,105840.100,380585.700,0.000
101624.400,104588.600,108187.600,190557.700,51871.660,114252.000,105390.200,378906.100,0.000
101115.500,104067.700,107642.600,189286.700,51615.570,113682.500,104865.300,377012.900,0.000
100530.600,103467.300,107017.900,187874.100,51323.900,113031.700,104269.600,374916.900,0.000
99973.910,102894.300,106426.200,186540.700,51045.860,112415.300,103706.000,372912.100,0.000
99508.820,102412.700,105931.600,185449.600,50807.900,111899.000,103228.000,371173.600,0.000
99080.360,101970.600,105475.700,184420.200,50590.590,111417.100,102781.100,369517.900,0.000
98594.430,101472.100,104956.700,183197.600,50352.600,110865.100,102270.800,367657.800,0.000
98046.870,100908.600,104369.900,181836.000,50087.310,110239.800,101692.600,365596.800,0.000
97525.380,100371.100,103811.700,180546.100,49831.440,109642.900,101139.900,363617.100,0.000
97081.340,99913.130,103336.000,179490.100,49604.430,109134.900,100665.600,361890.000,0.000
96654.710,99472.910,102879.600,178496.200,49382.770,108650.400,100217.400,360244.400,0.000
96158.970,98961.270,102348.100,177317.100,49130.420,108094.000,99706.770,358408.200,0.000
95600.630,98387.390,101750.100,175996.700,48853.090,107471.600,99134.890,356382.000,0.000
95068.410,97844.950,101184.100,174727.800,48592.230,106879.600,98591.360,354428.600,0.000
94612.710,97382.140,100701.600,173675.900,48364.530,106373.500,98123.340,352710.100,0.000
94180.770,96942.520,100245.900,172689.700,48146.240,105894.800,97680.630,351071.100,0.000
93695.980,96446.070,99732.080,171541.300,47903.960,105354.100,97181.160,349262.400,0.000
93160.420,95893.450,99160.880,170273.100,47638.310,104749.500,96624.040,347280.700,0.000
92644.880,95358.120,98609.780,169051.600,47379.700,104163.200,96085.900,345359.700,0.000
92195.200,94888.070,98125.730,168030.800,47146.380,103650.700,95610.960,343646.800,0.000
91771.800,94445.910,97668.440,167079.800,46927.020,103167.600,95162.880,342008.500,0.000
91300.140,93956.430,97160.180,165988.000,46688.270,102630.200,94667.510,340223.900,0.000
90771.730,93412.000,96594.580,164785.600,46423.090,102032.600,94118.800,338286.900,0.000
90256.700,92885.820,96047.450,163613.600,46165.790,101454.800,93589.800,336400.100,0.000
89804.140,92424.820,95567.770,162621.200,45939.010,100948.900,93123.840,334693.200,0.000
89375.720,91987.070,95114.340,161693.600,45726.020,100469.800,92682.480,333053.700,0.000
88907.660,91506.780,94616.580,160636.700,45494.140,99943.890,92197.130,331292.500,0.000
88397.920,90982.090,94071.810,159477.500,45240.320,99369.520,91665.550,329402.300,0.000
87901.350,90469.880,93540.270,158328.200,44991.230,98811.090,91149.110,327551.600,0.000
87450.740,90005.220,93057.450,157319.500,44761.460,98306.640,90680.620,325849.000,0.000
87013.520,89557.220,92591.230,156358.200,44538.360,97818.470,90229.350,324204.400,0.000
86543.120,89075.320,92088.590,155284.600,44298.840,97289.790,89741.170,322463.800,0.000
86044.200,88561.220,91553.700,154132.700,44046.480,96724.680,89219.030,320619.000,0.000
85560.200,88058.760,91036.110,152992.000,43804.020,96174.700,88714.410,318805.700,0.000
85113.410,87592.000,90558.350,151974.600,43576.380,95665.890,88247.280,317111.200,0.000
84679.590,87142.310,90094.840,151002.300,43353.480,95172.350,87793.220,315463.400,0.000
84219.580,86668.210,89602.230,149940.300,43118.750,94650.690,87312.040,313740.400,0.000
83732.260,86165.020,89079.340,148822.500,42872.720,94099.550,86804.150,311936.300,0.000
83253.200,85671.400,88566.250,147716.700,42632.710,93561.020,86309.050,310156.900,0.000
82802.080,85207.850,88084.070,146728.100,42404.300,93058.380,85844.270,308471.400,0.000
82360.330,84755.960,87614.950,145801.100,42181.920,92569.160,85393.650,306825.300,0.000
81899.000,84284.700,87126.560,144823.200,41952.410,92057.480,84924.320,305125.500,0.000
81419.020,83794.530,86618.920,143821.000,41715.070,91521.730,84432.950,303364.800,0.000
80948.070,83312.960,86121.130,142836.900,41482.560,90992.220,83948.080,301619.900,0.000
80501.200,82852.620,85647.180,141964.900,41258.140,90486.870,83484.550,299945.600,0.000
80062.950,82402.150,85183.120,141161.000,41037.490,89993.230,83033.880,298306.200,0.000
79609.900,81937.940,84701.720,140322.200,40809.140,89486.770,82570.130,296631.300,0.000
79141.170,81454.980,84199.820,139460.700,40569.960,88961.200,82087.040,294911.900,0.000
78675.020,80972.800,83700.500,138591.400,40330.450,88435.140,81605.180,293202.100,0.000
78223.800,80505.800,83218.950,137795.100,40097.050,87924.620,81136.130,291540.300,0.000
77782.510,80049.770,82749.770,137039.700,39870.300,87423.730,80676.060,289902.700,0.000
77339.190,79589.740,82275.540,136239.400,39644.450,86917.910,80210.220,288243.400,0.000
76888.430,79121.320,81791.610,135407.800,39416.630,86404.630,79736.720,286556.500,0.000
76435.800,78654.110,81309.300,134549.800,39190.090,85893.680,79268.680,284876.800,0.000
75990.590,78196.650,80837.040,133741.500,38966.370,85393.930,78811.130,283230.500,0.000
75549.600,77746.660,80370.370,132957.200,38743.700,84901.490,78359.110,281601.500,0.000
75104.950,77293.110,79897.850,132120.400,38517.740,84405.750,77900.130,279959.700,0.000
74657.450,76833.640,79420.090,131250.600,38290.960,83905.600,77434.950,278301.400,0.000
74212.930,76376.830,78945.800,130353.500,38067.380,83407.570,76973.720,276647.700,0.000
73778.610,75930.200,78481.410,129507.200,37848.120,82916.710,76519.020,275016.000,0.000
73350.940,75490.460,78024.700,128694.400,37633.250,82429.950,76070.470,273398.500,0.000
72917.670,75043.420,77562.060,127840.300,37415.130,81939.520,75619.330,271777.200,0.000
72477.470,74587.470,77092.730,126958.200,37194.030,81446.930,75166.400,270148.500,0.000
72035.800,74132.830,76624.330,126041.500,36974.080,80955.940,74716.670,268520.700,0.000
71596.610,73683.330,76158.510,125155.900,36753.520,80467.210,74267.020,266902.400,0.000
71162.200,73237.810,75696.320,124297.500,36534.090,79980.910,73820.450,265294.500,0.000
70731.110,72791.850,75232.820,123412.800,36311.700,79491.980,73370.200,263689.500,0.000
70303.910,72348.790,74770.210,122519.600,36088.430,79001.950,72916.260,262083.700,0.000
69879.340,71911.520,74313.520,121608.000,35870.860,78517.130,72468.590,260479.800,0.000
69452.200,71471.270,73857.430,120733.600,35653.480,78034.840,72023.630,258881.200,0.000
69022.830,71026.990,73401.340,119888.400,35435.740,77552.650,71581.370,257289.200,0.000
68594.580,70582.030,72944.770,119022.000,35218.240,77071.850,71140.060,255704.100,0.000
68166.760,70137.270,72486.660,118141.800,34999.340,76591.160,70696.950,254122.300,0.000
67735.430,69692.440,72026.760,117224.200,34778.380,76105.840,70250.300,252537.900,0.000
67305.480,69250.490,71568.970,116327.800,34558.940,75620.410,69801.520,250952.900,0.000
66884.660,68819.450,71122.860,115457.700,34349.770,75146.320,69363.520,249374.900,0.000
66467.970,68393.610,70681.660,114566.100,34143.670,74679.400,68931.240,247809.100,0.000
66051.090,67966.580,70237.670,113659.800,33933.590,74212.050,68497.650,246252.300,0.000
65633.620,67539.300,69792.310,112722.500,33722.270,73743.690,68065.300,244693.400,0.000
65212.770,67106.960,69343.590,111811.800,33507.930,73271.230,67628.960,243128.800,0.000
