EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
69206.940,70402.500,71612.630,67966.140,62139.970,77444.730,71090.630,241938.700,0.000
68771.370,69961.380,71164.180,67243.210,61750.190,76954.850,70644.380,240449.000,0.000
68337.440,69523.460,70714.120,66506.450,61361.410,76468.420,70193.590,238952.000,0.000
67908.900,69091.220,70275.760,65785.890,60983.160,75987.110,69755.220,237464.900,0.000
67480.370,68658.550,69833.050,65072.290,60604.090,75510.020,69315.800,235985.800,0.000
67049.310,68221.340,69384.740,64341.690,60219.620,75030.570,68873.660,234494.600,0.000
66619.050,67780.640,68939.780,63653.200,59835.860,74544.370,68436.480,233031.400,0.000
66189.730,67337.890,68488.980,62947.400,59447.480,74056.470,67992.280,231562.700,0.000
65763.360,66900.290,68046.810,62252.150,59064.910,73572.700,67556.110,230103.000,0.000
65336.850,66466.350,67601.990,61558.330,58681.100,73093.560,67117.610,228650.800,0.000
64911.830,66035.440,67158.690,60844.130,58297.880,72617.840,66678.420,227190.700,0.000
64485.040,65601.210,66718.700,60166.070,57915.930,72138.130,66239.760,225757.100,0.000
64053.650,65159.780,66267.730,59464.090,57524.860,71652.410,65789.620,224310.600,0.000
63625.360,64721.500,65824.630,58771.870,57139.760,71167.110,65349.630,222870.000,0.000
63198.180,64285.210,65378.890,58086.420,56755.440,70684.790,64908.370,221441.000,0.000
62776.770,63854.530,64938.010,57389.300,56375.940,70211.670,64472.300,220013.600,0.000
62361.770,63430.250,64508.540,56738.030,56005.470,69747.670,64049.400,218623.300,0.000
61943.840,63003.580,64070.090,56067.630,55628.890,69282.210,63618.210,217223.900,0.000
61524.330,62576.720,63635.780,55403.130,55255.030,68811.710,63190.890,215824.300,0.000
61102.790,62148.180,63197.500,54739.080,54877.780,68337.700,62757.610,214427.700,0.000
60688.410,61726.780,62767.070,54062.520,54504.750,67870.360,62328.860,213030.300,0.000
60283.950,61315.720,62352.140,53432.500,54144.090,67414.640,61915.100,211670.700,0.000
59876.690,60901.230,61927.300,52779.780,53776.900,66958.850,61492.160,210300.300,0.000
59462.990,60479.620,61499.200,52128.850,53404.790,66492.110,61066.600,208926.600,0.000
59043.890,60051.220,61060.980,51475.810,53024.640,66016.880,60631.860,207552.200,0.000
58630.950,59628.000,60627.540,50806.850,52649.560,65549.420,60203.960,206171.400,0.000
58224.300,59213.110,60206.410,50179.930,52286.180,65094.350,59791.700,204822.500,0.000
57814.470,58798.660,59778.570,49529.930,51919.990,64643.360,59373.750,203460.200,0.000
57405.380,58386.350,59357.870,48886.440,51559.250,64190.820,58961.250,202094.400,0.000
56996.290,57971.420,58932.990,48239.830,51194.950,63732.660,58540.990,200722.900,0.000
56591.770,57559.640,58511.640,47570.010,50831.180,63275.340,58119.840,199334.600,0.000
56191.690,57152.950,58099.960,46940.910,50473.210,62821.640,57705.590,197970.000,0.000
55789.550,56742.360,57678.140,46293.110,50107.080,62365.410,57280.490,196586.600,0.000
55388.930,56331.750,57261.020,45656.360,49743.670,61907.600,56862.460,195196.600,0.000
54987.710,55921.060,56841.200,45019.630,49380.200,61453.890,56445.620,193798.800,0.000
54589.340,55515.040,56426.060,44358.980,49022.520,61009.900,56036.660,192377.000,0.000
54190.860,55111.900,56017.210,43734.640,48670.990,60568.260,55635.590,190967.600,0.000
53784.790,54702.250,55594.570,43084.570,48308.730,60120.640,55220.390,189527.900,0.000
53380.540,54293.180,55178.710,42442.680,47950.090,59673.980,54812.360,188077.300,0.000
52980.610,53886.980,54762.800,41799.880,47591.590,59230.910,54402.450,186626.800,0.000
52586.290,53485.770,54349.360,41121.830,47233.620,58789.320,53991.020,185161.800,0.000
52197.170,53088.870,53945.410,40468.700,46882.140,58348.070,53587.360,183717.200,0.000
51808.500,52690.860,53537.610,39789.640,46528.140,57905.660,53177.580,182253.300,0.000
51419.700,52293.050,53137.230,39118.720,46179.690,57465.100,52774.460,180783.300,0.000
51024.020,51890.130,52727.950,38442.300,45825.730,57025.160,52364.460,179305.300,0.000
50627.340,51488.570,52317.170,37731.510,45470.090,56584.610,51954.780,177800.800,0.000
50237.240,51095.710,51917.590,37054.090,45123.950,56149.110,51558.740,176311.000,0.000
49853.040,50708.290,51515.710,36358.830,44778.560,55722.090,51161.890,174801.500,0.000
49476.700,50326.380,51124.640,35678.100,44440.970,55299.210,50775.340,173283.000,0.000
49100.840,49942.150,50729.610,34998.310,44100.450,54873.080,50382.780,171750.600,0.000
48726.410,49557.580,50335.080,34288.590,43760.500,54447.290,49989.620,170187.100,0.000
48352.960,49174.970,49948.690,33610.790,43427.300,54025.630,49605.550,168629.500,0.000
47973.300,48788.650,49552.610,32906.750,43086.280,53602.640,49211.560,167037.000,0.000
47594.250,48404.930,49164.330,32211.930,42749.510,53178.620,48824.300,165429.000,0.000
47217.540,48025.250,48775.890,31515.050,42414.700,52758.760,48436.570,163813.200,0.000
46845.660,47652.680,48390.040,30777.510,42083.630,52347.370,48052.800,162171.000,0.000
46481.870,47288.140,48015.330,30062.040,41761.910,51943.460,47681.570,160539.400,0.000
46121.210,46923.580,47636.100,29318.420,41437.330,51540.950,47305.230,158881.600,0.000
45761.420,46557.010,47262.310,28580.840,41115.710,51135.560,46934.240,157214.000,0.000
45399.230,46185.090,46882.150,27832.530,40789.650,50727.020,46556.100,155531.100,0.000
45040.450,45813.730,46502.910,27041.980,40463.610,50319.230,46176.960,153806.300,0.000
44683.350,45443.070,46129.580,26279.830,40140.390,49908.770,45803.040,152090.200,0.000
44317.820,45066.580,45743.660,25494.640,39806.420,49491.810,45416.130,150386.800,0.000
43949.420,44693.860,45365.330,24726.490,39478.590,49077.760,45038.380,148746.700,0.000
43581.120,44325.280,44986.910,23954.440,39153.960,48671.370,44662.630,147190.800,0.000
43214.110,43957.490,44607.360,23125.050,38828.680,48267.940,44286.240,145689.000,0.000
42847.350,43588.770,44231.360,22304.680,38505.370,47862.900,43914.110,144202.600,0.000
42478.930,43215.100,43845.600,21455.250,38173.890,47453.750,43531.370,142645.200,0.000
42112.790,42839.820,43464.940,20616.550,37843.110,47040.170,43151.320,141054.500,0.000
41744.750,42460.320,43076.280,19748.080,37505.130,46622.100,42759.830,139442.700,0.000
41374.730,42078.500,42683.090,18801.970,37162.320,46201.610,42361.630,137794.100,0.000
41003.000,41696.770,42295.780,17883.990,36823.050,45780.250,41970.960,136183.500,0.000
40627.980,41313.780,41902.910,16980.080,36479.870,45358.630,41577.190,134611.900,0.000
40249.730,40930.410,41515.130,16127.740,36139.140,44934.280,41190.340,133097.300,0.000
39859.320,40537.520,41112.220,15253.140,35786.450,44502.530,40788.620,131607.100,0.000
39461.430,40137.300,40699.790,14282.260,35426.000,44067.090,40378.560,130106.600,0.000
39062.460,39734.610,40292.510,13337.470,35069.570,43630.000,39976.610,128668.400,0.000
38659.690,39327.280,39876.260,12415.230,34706.500,43189.310,39566.500,127284.300,0.000
38257.440,38919.660,39464.650,11548.710,34344.880,42745.660,39160.070,125966.200,0.000
37857.880,38511.860,39047.320,10657.120,33978.000,42300.870,38743.950,124682.300,0.000
37466.930,38110.910,38632.930,9665.869,33613.050,41861.440,38327.960,123389.200,0.000
37081.190,37715.380,38230.550,8709.712,33257.770,41426.720,37925.950,122146.000,0.000
36688.300,37312.120,37818.320,7786.461,32894.300,40986.990,37515.590,120934.500,0.000
