EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
192108.600,197785.300,204997.400,419468.400,96603.710,216354.100,199405.700,713132.700,0.000
192144.900,197813.600,205122.500,420756.000,96691.510,216371.300,199552.800,713150.700,0.000
192129.300,197816.800,205122.100,421432.300,96705.270,216369.200,199571.300,713152.100,0.000
192098.000,197788.600,204983.700,420555.100,96618.820,216360.200,199407.200,713127.600,0.000
192100.100,197802.000,204935.300,418801.700,96592.530,216369.900,199340.100,713089.900,0.000
192132.600,197831.500,205021.200,418169.100,96652.440,216388.700,199430.800,713077.000,0.000
192164.400,197845.900,205137.900,419414.900,96730.400,216397.200,199567.800,713099.600,0.000
192163.000,197849.400,205143.200,420069.400,96746.940,216401.600,199596.000,713108.100,0.000
192140.000,197822.100,205009.400,419186.900,96661.460,216393.800,199436.800,713085.500,0.000
192142.800,197835.100,204963.200,417428.600,96638.300,216408.300,199376.600,713050.100,0.000
192179.300,197863.000,205054.200,416803.100,96700.710,216426.700,199471.000,713041.000,0.000
192216.000,197888.400,205177.000,418069.400,96780.290,216434.900,199606.800,713067.500,0.000
192212.300,197894.300,205183.100,418748.200,96795.840,216439.100,199628.200,713079.800,0.000
192200.000,197883.000,205060.300,417898.400,96721.190,216447.000,199476.700,713063.000,0.000
192196.500,197891.000,205006.800,416173.100,96693.650,216456.200,199412.300,713031.100,0.000
192231.100,197916.200,205096.800,415588.600,96758.830,216478.100,199514.900,713027.300,0.000
192251.600,197927.200,205206.300,416886.300,96827.130,216475.700,199640.800,713050.400,0.000
192232.000,197918.700,205198.500,417594.300,96828.660,216463.200,199651.000,713055.400,0.000
192206.300,197888.400,205061.800,416783.300,96737.550,216450.200,199482.000,713035.500,0.000
192212.400,197895.900,205014.500,415112.900,96712.340,216462.700,199418.400,713009.100,0.000
192255.500,197936.400,205114.900,414580.600,96784.760,216490.400,199526.300,713007.100,0.000
192290.400,197958.800,205237.400,415937.300,96864.240,216502.400,199665.700,713034.400,0.000
192284.900,197966.500,205245.300,416715.400,96881.050,216506.000,199693.100,713047.500,0.000
192263.700,197943.900,205117.900,415967.900,96802.370,216506.400,199540.600,713034.200,0.000
192267.600,197952.600,205069.800,414338.300,96779.840,216517.500,199480.300,713008.100,0.000
192298.700,197984.700,205159.400,413833.300,96840.630,216536.200,199575.300,713008.700,0.000
192320.000,197993.600,205270.700,415215.200,96907.870,216537.700,199702.800,713034.000,0.000
192322.200,198000.100,205281.200,416026.300,96926.290,216542.100,199730.200,713048.300,0.000
192305.800,197982.700,205153.500,415306.600,96842.880,216538.000,199570.300,713036.000,0.000
192302.300,197994.400,205098.500,413675.500,96810.950,216551.800,199501.800,713009.800,0.000
192330.600,198017.200,205181.700,413141.900,96866.120,216566.300,199596.700,713007.700,0.000
