EEG 1, EEG 2, EEG 3, EEG 4, EEG 5, EEG 6, EEG 7, EEG 8, TRIG
77908.430,80075.300,78064.120,75429.100,23870.180,84854.450,78710.710,293135.400,0.000
77456.150,79606.430,77602.300,74736.770,23729.800,84355.210,78245.080,291403.500,0.000
77004.080,79137.160,77140.630,73958.410,23585.970,83858.160,77776.910,289630.700,0.000
76571.080,78690.750,76706.750,73260.520,23453.430,83387.290,77341.910,287928.700,0.000
76145.660,78256.030,76284.270,72649.590,23327.570,82931.980,76922.840,286289.400,0.000
75711.970,77815.630,75860.610,72091.380,23207.480,82468.010,76502.130,284672.300,0.000
75265.810,77360.950,75416.170,71442.480,23078.670,81986.640,76051.200,282999.300,0.000
74826.970,76911.610,74974.230,70677.500,22948.580,81508.930,75598.800,281267.600,0.000
74407.570,76481.980,74554.550,69973.910,22826.400,81051.230,75174.450,279583.600,0.000
73995.090,76056.410,74139.130,69365.610,22702.820,80599.700,74757.970,277957.600,0.000
73575.020,75617.770,73717.170,68832.700,22575.960,80132.970,74334.320,276366.300,0.000
73146.050,75165.800,73275.090,68209.710,22438.610,79652.310,73881.990,274720.000,0.000
72725.440,74722.990,72839.880,67449.410,22306.320,79180.070,73433.050,272997.900,0.000
72318.530,74298.230,72427.990,66741.490,22188.750,78724.630,73012.470,271312.000,0.000
71911.970,73876.840,72019.730,66140.090,22073.940,78275.050,72601.430,269687.300,0.000
71493.910,73447.660,71606.740,65635.840,21959.120,77820.440,72193.740,268111.300,0.000
71061.440,73007.310,71172.230,65045.380,21832.390,77358.230,71762.580,266486.300,0.000
70630.830,72568.200,70736.200,64300.130,21702.110,76896.740,71325.330,264770.600,0.000
70214.520,72139.700,70317.970,63593.450,21579.220,76442.950,70906.280,263069.700,0.000
69808.200,71717.440,69907.850,62992.780,21458.290,75992.630,70494.200,261420.800,0.000
69404.400,71294.000,69502.010,62502.770,21338.800,75537.440,70084.580,259830.100,0.000
68996.310,70861.730,69079.800,61936.330,21208.250,75076.140,69650.850,258202.300,0.000
68588.240,70429.820,68654.740,61215.070,21075.760,74616.920,69213.430,256484.800,0.000
68180.050,70002.160,68238.140,60526.230,20949.010,74161.040,68791.880,254777.600,0.000
67766.490,69573.950,67819.860,59932.210,20821.180,73706.540,68374.060,253122.300,0.000
67351.200,69151.400,67409.160,59452.050,20700.760,73257.830,67968.270,251538.900,0.000
66931.560,68728.250,66990.910,58907.950,20577.040,72811.650,67548.380,249940.500,0.000
66508.410,68300.970,66571.070,58213.390,20450.290,72363.310,67122.970,248264.400,0.000
66086.940,67875.580,66159.180,57543.820,20327.460,71913.980,66709.770,246606.200,0.000
65667.180,67450.130,65746.830,56954.240,20202.840,71463.120,66297.640,245015.800,0.000
65248.430,67023.060,65338.800,56473.230,20077.490,71009.030,65889.270,243508.500,0.000
64829.800,66596.260,64921.670,55933.320,19943.870,70556.040,65463.670,242013.800,0.000
64415.540,66175.640,64506.700,55250.970,19813.830,70110.820,65040.220,240455.900,0.000
64001.960,65756.590,64097.320,54592.550,19691.370,69669.660,64631.850,238876.200,0.000
63588.110,65336.110,63684.080,54002.890,19567.560,69229.910,64225.490,237342.400,0.000
63180.310,64920.670,63279.310,53522.850,19447.580,68792.580,63829.540,235898.500,0.000
62772.860,64504.670,62868.250,52995.560,19320.010,68353.660,63416.020,234464.300,0.000
62366.060,64088.890,62459.780,52337.590,19192.530,67914.200,62997.810,232970.300,0.000
61960.610,63673.960,62058.790,51704.880,19070.780,67473.770,62590.530,231451.800,0.000
61556.390,63259.560,61655.790,51126.920,18947.890,67033.520,62184.070,229957.600,0.000
61160.450,62854.930,61264.690,50655.090,18834.080,66602.450,61794.370,228543.000,0.000
60768.040,62454.390,60870.160,50148.750,18718.710,66179.170,61397.050,227126.500,0.000
60372.930,62050.830,60474.110,49524.070,18600.180,65753.200,60993.270,225656.300,0.000
59974.020,61642.270,60079.700,48922.470,18481.460,65319.100,60591.960,224196.000,0.000
59577.210,61232.430,59682.640,48357.670,18361.510,64884.390,60189.300,222753.500,0.000
59187.630,60829.550,59295.860,47887.810,18247.970,64456.610,59800.820,221360.800,0.000
58796.420,60426.640,58900.400,47386.950,18126.210,64030.930,59399.750,219943.300,0.000
58402.340,60021.090,58501.680,46779.690,18002.010,63603.310,58996.680,218452.800,0.000
58007.990,59616.090,58107.040,46197.470,17884.780,63174.820,58605.650,216967.000,0.000
57619.290,59218.520,57715.070,45636.760,17772.790,62754.420,58220.060,215488.600,0.000
57241.610,58830.000,57339.320,45165.880,17669.710,62343.450,57851.770,214051.800,0.000
56863.290,58435.580,56956.250,44673.400,17555.470,61927.580,57465.200,212600.300,0.000
56480.890,58038.500,56569.320,44087.300,17436.210,61505.890,57068.200,211084.300,0.000
56093.590,57641.460,56182.480,43526.730,17319.710,61081.540,56674.780,209573.800,0.000
55701.630,57240.660,55788.470,42967.340,17199.090,60656.260,56276.430,208071.400,0.000
55315.350,56845.980,55407.380,42485.880,17086.800,60238.760,55896.140,206617.400,0.000
54935.490,56458.420,55027.730,41994.200,16976.190,59829.790,55514.230,205187.800,0.000
54559.500,56075.110,54651.670,41430.230,16868.700,59423.910,55136.780,203718.900,0.000
54181.560,55689.180,54276.790,40900.460,16762.360,59014.730,54764.770,202244.700,0.000
53800.380,55298.390,53893.890,40358.150,16649.290,58602.770,54382.340,200800.400,0.000
53423.650,54913.420,53521.380,39883.670,16540.110,58193.450,54009.630,199424.800,0.000
53050.500,54533.550,53146.950,39403.570,16425.790,57785.290,53626.290,198058.300,0.000
52676.660,54150.560,52771.010,38860.440,16309.270,57374.980,53241.050,196644.300,0.000
52296.550,53757.530,52390.990,38351.570,16192.050,56960.670,52858.930,195225.100,0.000
51914.500,53362.510,52003.920,37815.430,16070.040,56545.790,52469.240,193826.200,0.000
51539.620,52978.360,51631.230,37337.180,15955.710,56136.530,52095.850,192478.500,0.000
51168.190,52599.200,51258.460,36856.590,15840.970,55733.080,51717.560,191138.400,0.000
50800.890,52223.280,50890.560,36327.730,15732.370,55334.070,51342.820,189784.900,0.000
50434.010,51847.870,50526.530,35840.100,15629.540,54935.240,50973.610,188432.700,0.000
50063.120,51468.180,50153.960,35313.250,15519.840,54533.110,50593.650,187053.000,0.000
49694.340,51089.710,49788.510,34839.730,15413.180,54131.670,50227.500,185702.400,0.000
49324.610,50709.230,49415.240,34364.000,15300.030,53731.580,49854.310,184353.500,0.000
48954.220,50329.200,49042.360,33837.930,15185.550,53332.310,49482.600,182986.200,0.000
48586.310,49952.990,48675.770,33353.950,15074.990,52933.040,49116.600,181640.200,0.000
48221.660,49577.380,48306.220,32827.530,14961.600,52532.860,48740.500,180263.300,0.000
47863.650,49206.900,47949.340,32354.290,14856.730,52137.550,48380.550,178894.200,0.000
47507.120,48838.040,47589.240,31882.210,14749.960,51747.850,48017.700,177529.400,0.000
47149.890,48469.930,47229.980,31363.670,14643.080,51359.420,47657.750,176145.100,0.000
46789.550,48101.790,46871.720,30889.570,14536.330,50967.090,47298.870,174777.400,0.000
46426.330,47730.610,46504.740,30369.090,14422.810,50571.310,46925.530,173398.600,0.000
46066.890,47361.450,46147.510,29897.160,14316.820,50179.500,46567.610,172041.800,0.000
45708.670,46993.020,45787.160,29423.010,14209.740,49792.720,46205.800,170686.000,0.000
45352.540,46627.040,45430.320,28905.910,14104.660,49409.710,45848.360,169302.200,0.000
44994.940,46258.750,45073.520,28439.250,13998.090,49024.000,45493.660,167937.200,0.000
44633.140,45885.270,44704.560,27924.080,13879.740,48631.680,45121.540,166613.700,0.000
44275.700,45517.940,44346.210,27452.510,13767.610,48240.800,44762.600,165367.000,0.000
43924.570,45156.440,43989.100,26971.990,13657.310,47854.820,44401.640,164087.300,0.000
43580.450,44799.640,43639.580,26441.430,13552.080,47470.940,44046.410,162715.900,0.000
43236.450,44442.400,43294.730,25962.160,13450.380,47085.260,43697.110,161356.400,0.000
42887.780,44082.170,42942.820,25445.130,13343.630,46701.130,43337.940,160050.500,0.000
42539.570,43726.010,42600.720,24981.010,13243.830,46325.010,42994.010,158818.600,0.000
42189.240,43368.950,42251.550,24501.660,13139.850,45952.630,42642.210,157552.000,0.000
41841.650,43015.000,41904.300,23963.140,13037.770,45582.450,42294.720,156201.700,0.000
41499.180,42666.480,41563.880,23480.770,12941.400,45215.120,41957.190,154862.100,0.000
41152.900,42311.550,41214.550,22969.040,12836.420,44841.850,41604.900,153552.600,0.000
40800.840,41949.300,40866.750,22509.620,12728.850,44458.970,41256.020,152302.700,0.000
40448.310,41588.050,40511.640,22028.350,12615.530,44076.520,40896.650,151028.300,0.000
40103.910,41234.580,40163.990,21483.910,12506.490,43700.020,40543.190,149683.000,0.000
39765.380,40882.060,39825.300,21001.560,12402.510,43323.990,40199.050,148353.500,0.000
39432.040,40532.170,39486.370,20508.070,12298.660,42950.730,39850.010,147047.000,0.000
39106.850,40193.500,39162.220,20081.780,12206.410,42584.860,39518.540,145787.400,0.000
38779.780,39854.980,38830.780,19628.810,12108.870,42221.610,39177.040,144518.200,0.000
38447.490,39513.250,38495.710,19098.340,12007.030,41856.940,38834.240,143209.900,0.000
38111.510,39170.200,38161.610,18626.810,11906.460,41490.800,38497.760,141927.000,0.000
37773.400,38826.450,37821.380,18149.190,11803.990,41127.720,38156.590,140646.400,0.000
37433.790,38481.990,37487.330,17730.680,11706.400,40765.800,37828.990,139381.200,0.000
37089.440,38129.820,37142.240,17267.590,11598.520,40397.230,37482.800,138113.900,0.000
36749.150,37781.140,36801.500,16723.550,11492.280,40029.210,37136.200,136842.800,0.000
36416.710,37442.150,36473.080,16250.000,11396.710,39669.540,36806.290,135611.500,0.000
36087.430,37103.940,36141.700,15779.820,11299.390,39313.740,36473.730,134376.400,0.000
35760.170,36766.160,35816.180,15371.760,11205.310,38957.800,36152.180,133133.800,0.000
35433.840,36430.290,35484.590,14922.330,11106.750,38603.940,35818.550,131885.500,0.000
35111.980,36100.460,35158.750,14392.520,11011.080,38254.500,35487.120,130651.200,0.000
34790.520,35771.390,34837.570,13927.990,10917.350,37904.650,35161.750,129447.300,0.000
34466.410,35436.700,34508.960,13468.360,10816.940,37550.710,34826.790,128223.000,0.000
34142.020,35099.840,34185.940,13077.450,10719.780,37193.070,34502.950,126995.300,0.000
33812.770,34759.180,33851.420,12643.390,10613.210,36832.360,34162.440,125772.300,0.000
33486.730,34423.880,33522.210,12125.400,10508.930,36476.460,33825.030,124560.000,0.000
